"gene","GTExN7MScountsREPROCESSED","GTExNFK9countsREPROCESSED","GTExO5YTcountsREPROCESSED","GDC2821countsREPROCESSED","GDC2828countsREPROCESSED","GDC2839countsREPROCESSED","padj","symbol","rank","rank_change"
"ENSG00000198901",1,0,0,97,110,95,4.88116763681224e-05,"PRC1",1855,14253
"ENSG00000231466",2,0,0,156,164,89,4.91759184851539e-05,"AL022324.2",1856,654
"ENSG00000206560",148,226,246,6341,2546,11077,4.92732757961315e-05,"ANKRD28",1857,1352
"ENSG00000158526",400,332,500,405,374,421,5.00131599791306e-05,"TSR2",1858,2039
"ENSG00000074317",6,5,79,0,1,0,5.01537316485794e-05,"SNCB",1859,3814
"ENSG00000004776",60,10,18,7,2,2,5.01619069138096e-05,"HSPB6",1860,420
"ENSG00000104805",3990,1853,8733,2754,3242,2261,5.01757712581275e-05,"NUCB1",1861,308
"ENSG00000279133",33,15,13,525,854,895,5.04410387212121e-05,"AC018628.1",1862,1409
"ENSG00000270421",0,0,0,47,111,64,5.04739148246873e-05,"AC022022.2",1863,-144
"ENSG00000251552",0,0,0,63,70,57,5.05516663827822e-05,"COQ10BP2",1864,-159
"ENSG00000171643",32,22,89,583,1467,1401,5.05919068533276e-05,"S100Z",1865,231
"ENSG00000258682",15,12,13,278,271,288,5.16281665581307e-05,"AL132989.1",1866,-885
"ENSG00000287125",1,3,0,233,165,84,5.1762148494825e-05,"AC018695.9",1867,NA
"ENSG00000018280",26477,19945,71205,677,7113,109,5.20478802314e-05,"SLC11A1",1868,1582
"ENSG00000110011",693,657,3362,670,671,724,5.2121386772759e-05,"DNAJC4",1869,758
"ENSG00000237903",0,0,0,83,71,46,5.2121386772759e-05,"AC004000.1",1870,-160
"ENSG00000144161",55,50,87,1383,675,1327,5.21292467095988e-05,"ZC3H8",1871,732
"ENSG00000171860",883,2927,12486,235,781,1324,5.21320326018462e-05,"C3AR1",1872,671
"ENSG00000031691",2,9,13,171,452,290,5.22633819613764e-05,"CENPQ",1873,119
"ENSG00000220205",3104,1712,3357,2130,1505,2367,5.25715785030746e-05,"VAMP2",1874,70
"ENSG00000148341",1344,1157,1453,1429,877,1010,5.30842737438761e-05,"SH3GLB2",1875,2289
"ENSG00000169223",1580,2099,7218,2257,2102,1397,5.37809551567623e-05,"LMAN2",1876,559
"ENSG00000196730",343,227,443,3901,5385,5420,5.38152525828768e-05,"DAPK1",1877,1057
"ENSG00000100300",1749,4398,42207,1528,3085,988,5.42942973535737e-05,"TSPO",1878,698
"ENSG00000235880",0,1,0,81,115,112,5.43936237395623e-05,"AL158832.1",1879,-213
"ENSG00000011600",4755,7998,33497,1252,5954,1210,5.45110005584873e-05,"TYROBP",1880,776
"ENSG00000105327",434,214,153,139,106,58,5.45110005584873e-05,"BBC3",1881,1047
"ENSG00000167635",187,206,216,2693,3828,4493,5.45110005584873e-05,"ZNF146",1882,1342
"ENSG00000245954",132,64,125,46,5,5,5.45110005584873e-05,"LINC02273",1883,536
"ENSG00000261868",5,0,0,236,205,229,5.51150858609599e-05,"MFSD1P1",1884,-466
"ENSG00000177354",25,9,9,0,0,1,5.51153312838254e-05,"C10orf71",1885,2582
"ENSG00000232593",68,63,85,1265,872,1565,5.5146125556626e-05,"KANTR",1886,1232
"ENSG00000236703",1,0,0,70,127,135,5.51958164131733e-05,"MYB-AS1",1887,287
"ENSG00000198265",841,518,1209,11602,10796,9878,5.52891458249634e-05,"HELZ",1888,1229
"ENSG00000233845",1,0,0,68,176,112,5.55356190649348e-05,"AC093732.1",1889,-187
"ENSG00000163479",1604,2127,5224,2201,2633,2087,5.55468310584692e-05,"SSR2",1890,-818
"ENSG00000183578",1,30,288,4,2,5,5.58047326475201e-05,"TNFAIP8L3",1891,2408
"ENSG00000123411",39,28,42,729,529,527,5.59234718920563e-05,"IKZF4",1892,1194
"ENSG00000287044",0,0,0,52,57,103,5.59407468483289e-05,"AL139106.1",1893,NA
"ENSG00000250659",3,0,0,176,641,89,5.60949284185542e-05,"AP001363.1",1894,-411
"ENSG00000163006",8,21,8,547,332,647,5.61106539658175e-05,"CCDC138",1895,1978
"ENSG00000099875",5986,3561,11728,5275,4235,1872,5.61133046941573e-05,"MKNK2",1896,1231
"ENSG00000043591",2,1,3,57,196,217,5.64021965265342e-05,"ADRB1",1897,-407
"ENSG00000236478",1,0,0,73,107,159,5.64021965265342e-05,"AC012513.2",1898,314
"ENSG00000250848",2,2,12,167,168,167,5.64021965265342e-05,"AC021087.2",1899,3263
"ENSG00000163508",579,456,54,106,35,17,5.64243127081286e-05,"EOMES",1900,652
"ENSG00000166091",120,117,141,11,7,59,5.6441916931575e-05,"CMTM5",1901,1194
"ENSG00000196663",936,921,4316,890,1139,853,5.64703663908137e-05,"TECPR2",1902,735
"ENSG00000169733",430,329,774,556,385,475,5.66679082682959e-05,"RFNG",1903,1402
"ENSG00000123485",26,12,30,445,1134,428,5.67519406160131e-05,"HJURP",1904,424
"ENSG00000189149",1,0,1,101,123,109,5.67519406160131e-05,"CRYM-AS1",1905,-619
"ENSG00000187051",290,658,1096,490,336,435,5.68272104876802e-05,"RPS19BP1",1906,1171
"ENSG00000226758",1,0,2,86,130,100,5.68816717649051e-05,"DISC1-IT1",1907,-377
"ENSG00000137285",12,5,39,1,0,1,5.69418518242025e-05,"TUBB2B",1908,2111
"ENSG00000144736",58,65,97,873,969,888,5.71127796788794e-05,"SHQ1",1909,764
"ENSG00000144426",48,12,42,839,992,830,5.73636878618681e-05,"NBEAL1",1910,-292
"ENSG00000011009",627,984,3724,936,798,602,5.74503492241819e-05,"LYPLA2",1911,663
"ENSG00000205930",9,9,16,450,147,418,5.76764719189807e-05,"C21orf62-AS1",1912,-430
"ENSG00000232587",5,20,7,516,369,523,5.77032547671428e-05,"EEF1A1P3",1913,-1468
"ENSG00000257243",0,0,0,71,44,92,5.77032547671428e-05,"AC020612.1",1914,-151
"ENSG00000131480",101,81,113,95,48,47,5.79561066174561e-05,"AOC2",1915,1164
"ENSG00000162585",363,407,1004,609,446,414,5.80689977222526e-05,"FAAP20",1916,3319
"ENSG00000223697",2,0,1,100,124,92,5.81553518146013e-05,"AF230666.1",1917,4971
"ENSG00000240045",7,19,13,0,0,1,5.81843582384179e-05,"STRIT1",1918,1669
"ENSG00000137198",1490,1193,439,290,110,449,5.8261208404132e-05,"GMPR",1919,882
"ENSG00000139746",469,496,808,6126,7404,8580,5.8464254297435e-05,"RBM26",1920,1186
"ENSG00000198876",4803,5463,3858,1687,3272,2979,5.84873294715066e-05,"DCAF12",1921,723
"ENSG00000213726",3,0,0,299,72,279,5.86543860612286e-05,"RPS2P52",1922,-376
"ENSG00000256657",0,0,1,65,103,238,5.91181469858174e-05,"AC244131.1",1923,-757
"ENSG00000102879",9572,13355,50965,12193,13146,6882,5.9205841215095e-05,"CORO1A",1924,627
"ENSG00000165178",507,743,2702,152,489,48,5.9205841215095e-05,"NCF1C",1925,1059
"ENSG00000104093",321,217,565,3876,8719,7729,5.92394760584031e-05,"DMXL2",1926,2352
"ENSG00000007520",191,307,689,304,291,263,5.98055290358449e-05,"TSR3",1927,279
"ENSG00000101773",55,69,133,966,1143,1135,5.98055290358449e-05,"RBBP8",1928,1247
"ENSG00000118785",76,202,104,27,38,69,5.98055290358449e-05,"SPP1",1929,2290
"ENSG00000134830",724,913,3779,73,543,43,5.98055290358449e-05,"C5AR2",1930,753
"ENSG00000229999",0,0,0,53,64,71,5.98055290358449e-05,"SGSM3-AS1",1931,790
"ENSG00000257376",4,1,2,133,92,172,5.98055290358449e-05,"AC079601.2",1932,-211
"ENSG00000092841",2509,6371,27762,2324,3777,3551,5.985309418481e-05,"MYL6",1933,523
"ENSG00000169255",10,11,45,692,303,1034,5.985309418481e-05,"B3GALNT1",1934,-289
"ENSG00000132589",3852,9883,65443,5995,5306,3642,5.99098408088078e-05,"FLOT2",1935,683
"ENSG00000102908",480,208,486,7723,5827,8921,6.0909451299595e-05,"NFAT5",1936,1163
"ENSG00000257979",1,0,0,80,124,99,6.09727187425594e-05,"SNRPGP18",1937,-226
"ENSG00000184611",10,36,690,18,15,3,6.10521527208688e-05,"KCNH7",1938,3222
"ENSG00000261609",71,69,92,1347,882,1271,6.10521527208688e-05,"GAN",1939,875
"ENSG00000162694",26,18,20,485,449,1235,6.11788457685984e-05,"EXTL2",1940,967
"ENSG00000059588",267,215,190,6618,3531,11668,6.13529957631399e-05,"TARBP1",1941,1493
"ENSG00000111669",6003,4657,22755,6516,6061,4795,6.13529957631399e-05,"TPI1",1942,849
"ENSG00000249592",36,22,31,561,662,475,6.13529957631399e-05,"AC139887.2",1943,-1538
"ENSG00000007080",542,394,469,435,277,345,6.14107340736601e-05,"CCDC124",1944,1048
"ENSG00000117676",4764,6047,40804,6055,4653,3046,6.14107340736601e-05,"RPS6KA1",1945,987
"ENSG00000173262",304,31,148,55,24,24,6.15281003221236e-05,"SLC2A14",1946,1725
"ENSG00000125505",6248,6049,42311,5624,3625,6560,6.18103798971913e-05,"MBOAT7",1947,1185
"ENSG00000279948",11,2,4,228,290,252,6.18103798971913e-05,"AC008895.1",1948,2024
"ENSG00000171611",63,119,38,3,27,6,6.18406200518116e-05,"PTCRA",1949,1716
"ENSG00000113578",1,7,84,0,0,0,6.22423331222368e-05,"FGF1",1950,5028
"ENSG00000064933",49,96,82,1448,1292,1679,6.22680717505672e-05,"PMS1",1951,938
"ENSG00000115307",1940,2171,3419,3224,2435,2267,6.22680717505672e-05,"AUP1",1952,3603
"ENSG00000135519",98,81,112,82,60,30,6.22680717505672e-05,"KCNH3",1953,1706
"ENSG00000150687",193,516,62,81,35,50,6.24038594978737e-05,"PRSS23",1954,748
"ENSG00000259448",40,65,161,50,54,27,6.25216814297469e-05,"LINC02352",1955,3773
"ENSG00000172247",11,2,2,1445,83,903,6.25785111417149e-05,"C1QTNF4",1956,167
"ENSG00000286825",3,0,0,103,210,142,6.26298502448016e-05,"AL096870.10",1957,NA
"ENSG00000230568",3,1,0,151,128,98,6.32101445620703e-05,"SF3A3P1",1958,638
"ENSG00000143119",7798,13425,76665,7486,11555,4478,6.32648035165187e-05,"CD53",1959,781
"ENSG00000244730",1,0,0,85,108,98,6.32648035165187e-05,"AC139451.1",1960,-243
"ENSG00000119771",17,11,22,170,2557,830,6.33979151070222e-05,"KLHL29",1961,-501
"ENSG00000211829",825,357,32,92,24,19,6.34534182904195e-05,"TRDC",1962,215
"ENSG00000227170",0,0,0,62,50,78,6.35345300133843e-05,"AF178030.1",1963,-175
"ENSG00000204642",3386,4411,4783,1426,1162,93,6.3557495907573e-05,"HLA-F",1964,311
"ENSG00000227051",33,33,112,20,3,1,6.39808481906769e-05,"C14orf132",1965,2915
"ENSG00000129003",742,648,486,15790,12588,13406,6.40080856483895e-05,"VPS13C",1966,1063
"ENSG00000142347",16277,18812,61095,16277,18322,5608,6.43191218961919e-05,"MYO1F",1967,998
"ENSG00000165244",27,19,11,508,960,597,6.45262799978004e-05,"ZNF367",1968,1033
"ENSG00000005100",74,105,148,1765,1272,1331,6.46726184449182e-05,"DHX33",1969,971
"ENSG00000137770",209,246,286,2972,4077,3918,6.4796881147983e-05,"CTDSPL2",1970,1377
"ENSG00000161249",21,71,9,7,4,4,6.4796881147983e-05,"DMKN",1971,2216
"ENSG00000279443",2,3,1,118,92,167,6.49263859245966e-05,"AL513497.1",1972,284
"ENSG00000087460",19531,14763,34223,23432,19882,24787,6.52193894576151e-05,"GNAS",1973,1078
"ENSG00000171241",31,23,32,627,1479,449,6.52193894576151e-05,"SHCBP1",1974,1058
"ENSG00000256981",1,2,0,146,82,122,6.52213800256156e-05,"AC134349.2",1975,983
"ENSG00000169217",915,977,3980,1144,1100,978,6.54714410862238e-05,"CD2BP2",1976,535
"ENSG00000166225",67,76,178,1304,1281,1253,6.5698649190768e-05,"FRS2",1977,1050
"ENSG00000287403",0,0,0,37,81,107,6.5698649190768e-05,"AC016245.2",1978,NA
"ENSG00000226015",9,8,12,290,182,170,6.59465877544811e-05,"CCT8P1",1979,-1108
"ENSG00000271936",7,2,2,185,177,153,6.61656402936972e-05,"AC012073.1",1980,307
"ENSG00000284770",16,1,10,362,503,448,6.61656402936972e-05,"TBCE",1981,NA
"ENSG00000106477",45,54,101,736,1192,1444,6.67659786742621e-05,"CEP41",1982,695
"ENSG00000240974",0,0,0,47,88,61,6.70511871135978e-05,"RPS27AP10",1983,-173
"ENSG00000279386",1,4,8,184,125,125,6.76736931379152e-05,"AC021106.2",1984,-288
"ENSG00000128791",36,49,116,894,2607,1210,6.81695735467557e-05,"TWSG1",1985,604
"ENSG00000197405",13855,10576,21949,1153,4234,94,6.83213383428566e-05,"C5AR1",1986,662
"ENSG00000259985",1,0,1,145,65,208,6.87115336151034e-05,"AC017100.1",1987,-100
"ENSG00000116741",1916,10330,18863,2205,3620,677,6.89782345593104e-05,"RGS2",1988,653
"ENSG00000141522",4294,3154,4202,3600,3776,2659,6.92157487421308e-05,"ARHGDIA",1989,366
"ENSG00000234268",5,5,2,220,185,120,6.92930533138703e-05,"AP000936.3",1990,-1269
"ENSG00000209082",1,0,0,34,167,370,6.9381778061805e-05,"MT-TL1",1991,3116
"ENSG00000246526",29,89,39,18,21,17,6.94632519204477e-05,"LINC02481",1992,1570
"ENSG00000112511",2945,1355,1801,1511,802,1078,6.97366262966928e-05,"PHF1",1993,858
"ENSG00000108349",4490,2602,8517,3042,4121,4199,6.97647038286209e-05,"CASC3",1994,1128
"ENSG00000115504",68,44,77,1124,825,1627,7.03681000713616e-05,"EHBP1",1995,2184
"ENSG00000186017",33,21,18,661,502,816,7.03681000713616e-05,"ZNF566",1996,906
"ENSG00000149554",46,42,21,1066,1262,1011,7.03906685449827e-05,"CHEK1",1997,2400
"ENSG00000163138",20,30,40,602,370,645,7.04349067004227e-05,"PACRGL",1998,-900
"ENSG00000231889",30,11,20,476,483,557,7.04349067004227e-05,"TRAF3IP2-AS1",1999,-1044
"ENSG00000164530",62,26,13,11,5,4,7.07189149258208e-05,"PI16",2000,2015
"ENSG00000165383",3,0,1,138,83,141,7.07189149258208e-05,"LRRC18",2001,764
"ENSG00000260378",2,0,0,89,533,110,7.07961059554453e-05,"AC109597.1",2002,-1069
"ENSG00000131634",113,251,146,69,114,51,7.08271094093656e-05,"TMEM204",2003,903
"ENSG00000126247",5335,5133,16161,4691,7549,5692,7.1100572589234e-05,"CAPNS1",2004,594
"ENSG00000175634",1042,859,1187,1076,784,1006,7.1100572589234e-05,"RPS6KB2",2005,1448
"ENSG00000227200",0,0,0,38,132,66,7.12544346237956e-05,"AL162724.1",2006,-106
"ENSG00000261386",2,3,4,89,119,222,7.12544346237956e-05,"AC027682.4",2007,1877
"ENSG00000225783",971,906,2587,835,180,110,7.12878477011705e-05,"MIAT",2008,409
"ENSG00000154237",295,247,678,5285,4417,4361,7.20334777518655e-05,"LRRK1",2009,670
"ENSG00000138100",37,37,15,5,8,11,7.22027060180198e-05,"TRIM54",2010,5020
"ENSG00000136167",42081,46279,196607,32741,57385,22056,7.2622048326878e-05,"LCP1",2011,191
"ENSG00000242516",1,2,2,249,40,267,7.2622048326878e-05,"LINC00960",2012,1303
"ENSG00000234506",9,140,434,16,21,1,7.26696450294842e-05,"LINC01506",2013,1108
"ENSG00000167904",36,27,84,629,782,656,7.3377090692006e-05,"TMEM68",2014,762
"ENSG00000234995",0,0,0,51,57,78,7.35525795064144e-05,"RPS3AP28",2015,-80
"ENSG00000269535",0,1,0,85,97,99,7.3566523562399e-05,"AC010320.4",2016,-246
"ENSG00000259116",5,3,0,197,173,232,7.36569370127994e-05,"AL049869.2",2017,-749
"ENSG00000279428",0,0,0,59,47,87,7.39003299313385e-05,"AC087164.2",2018,-189
"ENSG00000236051",0,0,0,62,47,78,7.40057586790798e-05,"MYCBP2-AS1",2019,1235
"ENSG00000273245",2,0,4,98,105,117,7.47745840586807e-05,"AC092653.1",2020,-662
"ENSG00000250508",1,2,1,144,54,302,7.52672204438898e-05,"LINC02701",2021,174
"ENSG00000092929",4342,4892,16658,3945,5971,5329,7.52935443302713e-05,"UNC13D",2022,1552
"ENSG00000086504",431,652,2671,620,544,471,7.53672019234184e-05,"MRPL28",2023,1112
"ENSG00000261072",0,0,0,77,37,96,7.53672019234184e-05,"AC084783.1",2024,-149
"ENSG00000269069",3,3,13,305,136,165,7.53672019234184e-05,"AC007842.1",2025,-1163
"ENSG00000263657",4,0,0,146,228,146,7.54113189989877e-05,"AC023389.1",2026,-1170
"ENSG00000162517",745,842,4693,866,705,797,7.55424761325062e-05,"PEF1",2027,371
"ENSG00000114204",2,1,2,9,426,1040,7.55460224166182e-05,"SERPINI2",2028,409
"ENSG00000161677",143,192,889,181,179,115,7.55460224166182e-05,"JOSD2",2029,1170
"ENSG00000184992",59,61,221,1540,3870,2018,7.59183865766405e-05,"BRI3BP",2030,966
"ENSG00000196172",16,19,12,387,343,432,7.64019711504519e-05,"ZNF681",2031,714
"ENSG00000105717",267,116,35,47,29,21,7.71631889829403e-05,"PBX4",2032,2317
"ENSG00000136636",19,28,139,1463,1317,1550,7.71631889829403e-05,"KCTD3",2033,566
"ENSG00000068308",2867,1392,3533,2302,1755,2059,7.72347968496797e-05,"OTUD5",2034,1207
"ENSG00000287613",0,2,0,129,85,235,7.75502274172329e-05,"AC069549.2",2035,NA
"ENSG00000114268",971,1122,8368,237,1144,323,7.76138683356954e-05,"PFKFB4",2036,1018
"ENSG00000261971",1107,691,3818,1194,617,480,7.76138683356954e-05,"MMP25-AS1",2037,768
"ENSG00000210195",0,0,0,23,143,125,7.77969277516886e-05,"MT-TT",2038,2614
"ENSG00000164674",2562,903,2679,499,455,23,7.80846231383575e-05,"SYTL3",2039,689
"ENSG00000196597",13,17,51,492,385,618,7.80846231383575e-05,"ZNF782",2040,-352
"ENSG00000261654",3,0,4,109,101,180,7.81964264060362e-05,"AL360270.2",2041,1304
"ENSG00000066294",424,432,370,13482,7903,6097,7.83064499076905e-05,"CD84",2042,1130
"ENSG00000280067",31,22,44,435,572,431,7.83237768787231e-05,"AC023818.1",2043,1081
"ENSG00000170629",8,13,5,625,188,424,7.84866180699825e-05,"DPY19L2P2",2044,1867
"ENSG00000263531",3,1,3,100,96,112,7.84866180699825e-05,"AC130324.1",2045,-3
"ENSG00000286481",12,49,7,2,0,0,7.84866180699825e-05,"AC011246.1",2046,NA
"ENSG00000284428",21,5,18,717,236,1032,7.85023919861738e-05,"AC092329.4",2047,2526
"ENSG00000196912",19,2,7,627,300,914,7.85208839445597e-05,"ANKRD36B",2048,2205
"ENSG00000257654",0,0,0,4,571,221,7.85333814613794e-05,"AC125603.1",2049,-3
"ENSG00000136546",9,10,18,1,0,1,7.86846337421619e-05,"SCN7A",2050,5901
"ENSG00000185627",1605,1705,7040,1787,2131,1671,7.87963891194734e-05,"PSMD13",2051,3055
"ENSG00000100599",5918,5523,26063,7480,6297,4830,7.95264895760456e-05,"RIN3",2052,704
"ENSG00000114346",33,34,110,785,1517,923,7.95264895760456e-05,"ECT2",2053,873
"ENSG00000264538",114,57,91,1561,3479,1661,7.95264895760456e-05,"SUZ12P1",2054,-917
"ENSG00000165886",167,226,1737,122,190,35,7.95692646072628e-05,"UBTD1",2055,520
"ENSG00000131831",6,16,24,4,1,1,7.97418045115502e-05,"RAI2",2056,1736
"ENSG00000245711",1,0,0,149,67,94,7.97675427843508e-05,"NADK2-AS1",2057,-904
"ENSG00000171466",150,182,291,2139,2864,2987,7.97732713257956e-05,"ZNF562",2058,1906
"ENSG00000142748",14,11,39,6,0,2,8.06385270586219e-05,"FCN3",2059,7972
"ENSG00000158517",2350,1627,7638,367,1287,73,8.07295331660811e-05,"NCF1",2060,752
"ENSG00000204524",31,61,92,908,1024,863,8.07500645884154e-05,"ZNF805",2061,-1809
"ENSG00000226777",152,47,135,9038,936,12814,8.07741777480753e-05,"FAM30A",2062,453
"ENSG00000114857",1045,499,1200,15072,12484,15938,8.09586625446291e-05,"NKTR",2063,979
"ENSG00000272711",3,2,15,186,175,234,8.12037494144227e-05,"AC019069.1",2064,359
"ENSG00000166743",6,0,9,166,560,228,8.14507017477399e-05,"ACSM1",2065,590
"ENSG00000204390",75,96,284,58,108,76,8.14894934554615e-05,"HSPA1L",2066,1303
"ENSG00000238086",3,0,0,123,109,175,8.15079196778837e-05,"PPP1R26P1",2067,1559
"ENSG00000104892",129,25,23,16,6,11,8.16960052456189e-05,"KLC3",2068,703
"ENSG00000031698",1429,1359,2815,1770,2271,1625,8.2054068236465e-05,"SARS1",2069,953
"ENSG00000228386",2,0,0,78,136,305,8.21460940871173e-05,"AL031668.1",2070,-782
"ENSG00000178665",10,2,11,170,255,334,8.23843654349938e-05,"ZNF713",2071,4701
"ENSG00000124785",14,36,66,16,2,6,8.24367343127329e-05,"NRN1",2072,1561
"ENSG00000163535",8,42,46,783,1545,851,8.24367343127329e-05,"SGO2",2073,730
"ENSG00000274093",1,0,0,57,139,134,8.27986197386403e-05,"AC009032.1",2074,330
"ENSG00000176510",1,0,1,92,143,93,8.31179188271721e-05,"OR10AC1",2075,-1092
"ENSG00000235244",0,0,1,921,1,1029,8.39563678169342e-05,"DANT2",2076,4007
"ENSG00000225900",1,0,0,69,103,124,8.40940549520896e-05,"HSPE1P13",2077,294
"ENSG00000241634",0,0,2,155,107,88,8.42118284224814e-05,"AC069499.1",2078,-1168
"ENSG00000143951",58,25,41,1058,715,1115,8.4320136698925e-05,"WDPCP",2079,-305
"ENSG00000229816",4,3,0,165,140,221,8.43536052938951e-05,"DDX50P1",2080,1833
"ENSG00000254431",0,0,1,81,115,83,8.44636439589683e-05,"AC084083.1",2081,130
"ENSG00000283156",1,0,5,254,56,273,8.50354673894725e-05,"AC068620.3",2082,1671
"ENSG00000123213",65,128,90,1953,2207,1761,8.69403711024507e-05,"NLN",2083,1239
"ENSG00000154217",1252,688,1778,683,1037,353,8.72686272055033e-05,"PITPNC1",2084,930
"ENSG00000168116",15,37,40,513,608,742,8.72686272055033e-05,"KIAA1586",2085,406
"ENSG00000197372",42,30,41,543,659,723,8.79083149350982e-05,"ZNF675",2086,-874
"ENSG00000285979",46,31,30,904,806,628,8.92270830628004e-05,"AC009090.6",2087,NA
"ENSG00000162383",33,242,10,15,3,1,8.92645394070078e-05,"SLC1A7",2088,772
"ENSG00000131470",8,7,16,195,227,161,8.92682160272724e-05,"PSMC3IP",2089,5057
"ENSG00000094975",159,235,331,3170,2727,3029,8.92983434855979e-05,"SUCO",2090,1074
"ENSG00000230069",0,0,0,93,45,52,9.02141543524903e-05,"LRRC37A15P",2091,4792
"ENSG00000148773",339,68,115,6810,17240,5721,9.02297389474182e-05,"MKI67",2092,1424
"ENSG00000155265",142,123,58,39,5,2,9.04044205929436e-05,"GOLGA7B",2093,1302
"ENSG00000153006",86,148,188,1695,2510,2541,9.08571279330456e-05,"SREK1IP1",2094,1127
"ENSG00000077232",283,329,371,3894,5889,7169,9.08740364191363e-05,"DNAJC10",2095,1483
"ENSG00000067840",774,1275,180,188,12,10,9.15300522584001e-05,"PDZD4",2096,1115
"ENSG00000286997",11,2,4,206,240,587,9.22215294486374e-05,"AC005856.1",2097,NA
"ENSG00000001631",34,23,61,485,567,659,9.273764085147e-05,"KRIT1",2098,20965
"ENSG00000260733",0,0,0,49,56,71,9.34334496248044e-05,"AC046158.1",2099,-167
"ENSG00000278600",865,334,853,551,422,371,9.38293617197762e-05,"AC015871.3",2100,1113
"ENSG00000114062",144,291,429,3726,4858,5087,9.4248906516995e-05,"UBE3A",2101,1363
"ENSG00000281591",0,0,0,12,42,808,9.42580730533628e-05,"DBET",2102,NA
"ENSG00000156298",39,60,139,19,53,31,9.43379961744171e-05,"TSPAN7",2103,390
"ENSG00000165511",6,2,15,129,337,403,9.43379961744171e-05,"ZNF22-AS1",2104,637
"ENSG00000275488",0,1,0,74,99,102,9.45374986143476e-05,"AC023509.5",2105,284
"ENSG00000125630",69,133,147,2027,1658,1748,9.45963351538878e-05,"POLR1B",2106,-146
"ENSG00000224007",0,0,0,45,60,75,9.48891810772733e-05,"USP12P2",2107,-162
"ENSG00000189144",16,11,4,530,312,545,9.54184747073937e-05,"ZNF573",2108,2142
"ENSG00000274211",115,63,171,2105,1391,1569,9.57456806556442e-05,"SOCS7",2109,1488
"ENSG00000186081",7,108,3,0,1,2,9.58070394195078e-05,"KRT5",2110,1759
"ENSG00000287608",4,0,0,202,123,167,9.59552276138756e-05,"AC022137.3",2111,NA
"ENSG00000187957",12,4,55,0,2,2,9.63213219052843e-05,"DNER",2112,4317
"ENSG00000219395",2,0,0,118,94,128,9.63213219052843e-05,"HSPA8P15",2113,-20
"ENSG00000248641",0,0,0,85,36,73,9.68106390093562e-05,"HMGA1P2",2114,-128
"ENSG00000135776",107,99,164,1420,2261,1465,9.69911822932105e-05,"ABCB10",2115,1279
"ENSG00000178338",34,29,39,624,427,561,9.6993566660726e-05,"ZNF354B",2116,1965
"ENSG00000143179",60,90,57,1540,1411,1478,9.77407142473067e-05,"UCK2",2117,859
"ENSG00000149761",221,294,1030,257,335,166,9.77580806966058e-05,"NUDT22",2118,2196
"ENSG00000184661",20,8,24,348,634,291,9.78553637460689e-05,"CDCA2",2119,1052
"ENSG00000182871",1137,555,1805,739,132,156,9.81556367898054e-05,"COL18A1",2120,741
"ENSG00000280163",2,0,0,100,112,123,9.85803407607443e-05,"AC040160.2",2121,848
"ENSG00000104976",154,178,286,167,231,186,9.88525207903424e-05,"SNAPC2",2122,835
"ENSG00000279977",2,0,0,103,96,187,9.88525207903424e-05,"AC008764.10",2123,-239
"ENSG00000282416",5,20,39,0,0,3,9.88525207903424e-05,"AC092299.1",2124,696
"ENSG00000101425",3669,129,4855,454,385,60,9.92515291109902e-05,"BPI",2125,200
"ENSG00000269902",5,1,0,96,346,371,9.93814057691072e-05,"AC234772.1",2126,890
"ENSG00000159884",57,51,17,16,7,13,0.000100068827606284,"CCDC107",2127,-609
